Year,Month,Anomaly,Year_num
1916,4,-0.311,1916.25
1916,5,-0.326,1916.3333333333333
1916,6,-0.405,1916.4166666666667
1916,7,-0.351,1916.5
1916,8,-0.314,1916.5833333333333
1916,9,-0.337,1916.6666666666667
1916,10,-0.442,1916.75
1916,11,-0.622,1916.8333333333333
1916,12,-0.799,1916.9166666666667
1917,1,-0.745,1917
1917,2,-0.704,1917.0833333333333
1917,3,-0.723,1917.1666666666667
1917,4,-0.471,1917.25
1917,5,-0.562,1917.3333333333333
1917,6,-0.432,1917.4166666666667
1917,7,-0.222,1917.5
1917,8,-0.247,1917.5833333333333
1917,9,-0.212,1917.6666666666667
1917,10,-0.448,1917.75
1917,11,-0.473,1917.8333333333333
1917,12,-0.752,1917.9166666666667
1918,1,-0.524,1918
1918,2,-0.547,1918.0833333333333
1918,3,-0.474,1918.1666666666667
1918,4,-0.553,1918.25
1918,5,-0.421,1918.3333333333333
1918,6,-0.395,1918.4166666666667
1918,7,-0.384,1918.5
1918,8,-0.324,1918.5833333333333
1918,9,-0.184,1918.6666666666667
1918,10,-0.137,1918.75
1918,11,-0.101,1918.8333333333333
1918,12,-0.334,1918.9166666666667
1919,1,-0.248,1919
1919,2,-0.175,1919.0833333333333
1919,3,-0.338,1919.1666666666667
1919,4,-0.157,1919.25
1919,5,-0.27,1919.3333333333333
1919,6,-0.294,1919.4166666666667
1919,7,-0.333,1919.5
1919,8,-0.317,1919.5833333333333
1919,9,-0.249,1919.6666666666667
1919,10,-0.233,1919.75
1919,11,-0.526,1919.8333333333333
1919,12,-0.508,1919.9166666666667
1920,1,-0.266,1920
1920,2,-0.473,1920.0833333333333
1920,3,-0.158,1920.1666666666667
1920,4,-0.248,1920.25
1920,5,-0.253,1920.3333333333333
1920,6,-0.213,1920.4166666666667
1920,7,-0.242,1920.5
1920,8,-0.229,1920.5833333333333
1920,9,-0.163,1920.6666666666667
1920,10,-0.236,1920.75
1920,11,-0.265,1920.8333333333333
1920,12,-0.432,1920.9166666666667
1921,1,-0.198,1921
1921,2,-0.21,1921.0833333333333
1921,3,-0.347,1921.1666666666667
1921,4,-0.267,1921.25
1921,5,-0.298,1921.3333333333333
1921,6,-0.119,1921.4166666666667
1921,7,-0.176,1921.5
1921,8,-0.284,1921.5833333333333
1921,9,-0.122,1921.6666666666667
1921,10,-0.106,1921.75
1921,11,-0.141,1921.8333333333333
1921,12,-0.196,1921.9166666666667
1922,1,-0.365,1922
1922,2,-0.375,1922.0833333333333
1922,3,-0.279,1922.1666666666667
1922,4,-0.155,1922.25
1922,5,-0.393,1922.3333333333333
1922,6,-0.263,1922.4166666666667
1922,7,-0.184,1922.5
1922,8,-0.33,1922.5833333333333
1922,9,-0.306,1922.6666666666667
1922,10,-0.356,1922.75
1922,11,-0.268,1922.8333333333333
1922,12,-0.266,1922.9166666666667
1923,1,-0.394,1923
1923,2,-0.44,1923.0833333333333
1923,3,-0.461,1923.1666666666667
1923,4,-0.367,1923.25
1923,5,-0.351,1923.3333333333333
1923,6,-0.186,1923.4166666666667
1923,7,-0.348,1923.5
1923,8,-0.327,1923.5833333333333
1923,9,-0.301,1923.6666666666667
1923,10,-0.146,1923.75
1923,11,0.056,1923.8333333333333
1923,12,-0.068,1923.9166666666667
1924,1,-0.324,1924
1924,2,-0.235,1924.0833333333333
1924,3,-0.133,1924.1666666666667
1924,4,-0.27,1924.25
1924,5,-0.207,1924.3333333333333
1924,6,-0.233,1924.4166666666667
1924,7,-0.255,1924.5
1924,8,-0.248,1924.5833333333333
1924,9,-0.257,1924.6666666666667
1924,10,-0.326,1924.75
1924,11,-0.227,1924.8333333333333
1924,12,-0.447,1924.9166666666667
1925,1,-0.471,1925
1925,2,-0.476,1925.0833333333333
1925,3,-0.31,1925.1666666666667
1925,4,-0.325,1925.25
1925,5,-0.257,1925.3333333333333
1925,6,-0.286,1925.4166666666667
1925,7,-0.234,1925.5
1925,8,-0.124,1925.5833333333333
1925,9,-0.161,1925.6666666666667
1925,10,-0.214,1925.75
1925,11,0.003,1925.8333333333333
1925,12,0.074,1925.9166666666667
1926,1,0.152,1926
1926,2,-0.065,1926.0833333333333
1926,3,0.017,1926.1666666666667
1926,4,-0.145,1926.25
1926,5,-0.191,1926.3333333333333
1926,6,-0.122,1926.4166666666667
1926,7,-0.204,1926.5
1926,8,-0.062,1926.5833333333333
1926,9,-0.051,1926.6666666666667
1926,10,-0.052,1926.75
1926,11,-0.069,1926.8333333333333
1926,12,-0.299,1926.9166666666667
1927,1,-0.296,1927
1927,2,-0.167,1927.0833333333333
1927,3,-0.402,1927.1666666666667
1927,4,-0.288,1927.25
1927,5,-0.179,1927.3333333333333
1927,6,-0.228,1927.4166666666667
1927,7,-0.148,1927.5
1927,8,-0.171,1927.5833333333333
1927,9,-0.073,1927.6666666666667
1927,10,0.055,1927.75
1927,11,-0.089,1927.8333333333333
1927,12,-0.363,1927.9166666666667
1928,1,0.015,1928
1928,2,-0.064,1928.0833333333333
1928,3,-0.256,1928.1666666666667
1928,4,-0.212,1928.25
1928,5,-0.266,1928.3333333333333
1928,6,-0.307,1928.4166666666667
1928,7,-0.147,1928.5
1928,8,-0.145,1928.5833333333333
1928,9,-0.216,1928.6666666666667
1928,10,-0.147,1928.75
1928,11,-0.108,1928.8333333333333
1928,12,-0.218,1928.9166666666667
1929,1,-0.452,1929
1929,2,-0.554,1929.0833333333333
1929,3,-0.445,1929.1666666666667
1929,4,-0.363,1929.25
1929,5,-0.426,1929.3333333333333
1929,6,-0.368,1929.4166666666667
1929,7,-0.384,1929.5
1929,8,-0.229,1929.5833333333333
1929,9,-0.206,1929.6666666666667
1929,10,-0.158,1929.75
1929,11,-0.074,1929.8333333333333
1929,12,-0.585,1929.9166666666667
1930,1,-0.273,1930
1930,2,-0.372,1930.0833333333333
1930,3,-0.155,1930.1666666666667
1930,4,-0.213,1930.25
1930,5,-0.202,1930.3333333333333
1930,6,-0.189,1930.4166666666667
1930,7,-0.146,1930.5
1930,8,-0.061,1930.5833333333333
1930,9,-0.02,1930.6666666666667
1930,10,-0.073,1930.75
1930,11,0.164,1930.8333333333333
1930,12,-0.043,1930.9166666666667
1931,1,-0.114,1931
1931,2,-0.215,1931.0833333333333
1931,3,-0.129,1931.1666666666667
1931,4,-0.176,1931.25
1931,5,-0.205,1931.3333333333333
1931,6,-0.015,1931.4166666666667
1931,7,0.04,1931.5
1931,8,0.012,1931.5833333333333
1931,9,-0.02,1931.6666666666667
1931,10,0.048,1931.75
1931,11,-0.044,1931.8333333333333
1931,12,-0.057,1931.9166666666667
1932,1,0.092,1932
1932,2,-0.164,1932.0833333333333
1932,3,-0.191,1932.1666666666667
1932,4,0.022,1932.25
1932,5,-0.106,1932.3333333333333
1932,6,-0.229,1932.4166666666667
1932,7,-0.116,1932.5
1932,8,-0.169,1932.5833333333333
1932,9,0.031,1932.6666666666667
1932,10,-0.097,1932.75
1932,11,-0.275,1932.8333333333333
1932,12,-0.247,1932.9166666666667
1933,1,-0.281,1933
1933,2,-0.272,1933.0833333333333
1933,3,-0.353,1933.1666666666667
1933,4,-0.242,1933.25
1933,5,-0.238,1933.3333333333333
1933,6,-0.346,1933.4166666666667
1933,7,-0.212,1933.5
1933,8,-0.136,1933.5833333333333
1933,9,-0.256,1933.6666666666667
1933,10,-0.224,1933.75
1933,11,-0.314,1933.8333333333333
1933,12,-0.496,1933.9166666666667
1934,1,-0.305,1934
1934,2,-0.11,1934.0833333333333
1934,3,-0.416,1934.1666666666667
1934,4,-0.3,1934.25
1934,5,-0.131,1934.3333333333333
1934,6,-0.078,1934.4166666666667
1934,7,-0.1,1934.5
1934,8,-0.101,1934.5833333333333
1934,9,-0.109,1934.6666666666667
1934,10,-0.025,1934.75
1934,11,0.075,1934.8333333333333
1934,12,-0.114,1934.9166666666667
1935,1,-0.323,1935
1935,2,0.074,1935.0833333333333
1935,3,-0.155,1935.1666666666667
1935,4,-0.269,1935.25
1935,5,-0.195,1935.3333333333333
1935,6,-0.173,1935.4166666666667
1935,7,-0.127,1935.5
1935,8,-0.16,1935.5833333333333
1935,9,-0.154,1935.6666666666667
1935,10,-0.046,1935.75
1935,11,-0.325,1935.8333333333333
1935,12,-0.242,1935.9166666666667
1936,1,-0.367,1936
1936,2,-0.31,1936.0833333333333
1936,3,-0.33,1936.1666666666667
1936,4,-0.175,1936.25
1936,5,-0.17,1936.3333333333333
1936,6,-0.131,1936.4166666666667
1936,7,-0.016,1936.5
1936,8,-0.034,1936.5833333333333
1936,9,-0.101,1936.6666666666667
1936,10,0.032,1936.75
1936,11,-0.004,1936.8333333333333
1936,12,0.011,1936.9166666666667
1937,1,-0.077,1937
1937,2,0.087,1937.0833333333333
1937,3,-0.223,1937.1666666666667
1937,4,-0.091,1937.25
1937,5,-0.055,1937.3333333333333
1937,6,0.031,1937.4166666666667
1937,7,0.079,1937.5
1937,8,0.075,1937.5833333333333
1937,9,0.126,1937.6666666666667
1937,10,0.186,1937.75
1937,11,0.114,1937.8333333333333
1937,12,-0.041,1937.9166666666667
1938,1,0.073,1938
1938,2,0.007,1938.0833333333333
1938,3,0.024,1938.1666666666667
1938,4,0.084,1938.25
1938,5,-0.118,1938.3333333333333
1938,6,-0.065,1938.4166666666667
1938,7,-0.06,1938.5
1938,8,0.025,1938.5833333333333
1938,9,0.072,1938.6666666666667
1938,10,0.209,1938.75
1938,11,0.104,1938.8333333333333
1938,12,-0.212,1938.9166666666667
1939,1,-0.093,1939
1939,2,-0.081,1939.0833333333333
1939,3,-0.263,1939.1666666666667
1939,4,-0.032,1939.25
1939,5,0.049,1939.3333333333333
1939,6,0.019,1939.4166666666667
1939,7,0.041,1939.5
1939,8,0.015,1939.5833333333333
1939,9,0.029,1939.6666666666667
1939,10,-0.161,1939.75
1939,11,0.018,1939.8333333333333
1939,12,0.321,1939.9166666666667
1940,1,0.027,1940
1940,2,0.068,1940.0833333333333
1940,3,-0.103,1940.1666666666667
1940,4,0.144,1940.25
1940,5,0.009,1940.3333333333333
1940,6,0.061,1940.4166666666667
1940,7,0.17,1940.5
1940,8,0.098,1940.5833333333333
1940,9,0.15,1940.6666666666667
1940,10,0.021,1940.75
1940,11,-0.004,1940.8333333333333
1940,12,0.194,1940.9166666666667
1941,1,-0.03,1941
1941,2,0.118,1941.0833333333333
1941,3,-0.101,1941.1666666666667
1941,4,0.057,1941.25
1941,5,0.04,1941.3333333333333
1941,6,0.101,1941.4166666666667
1941,7,0.157,1941.5
1941,8,0.021,1941.5833333333333
1941,9,-0.139,1941.6666666666667
1941,10,0.232,1941.75
1941,11,0.014,1941.8333333333333
1941,12,0.192,1941.9166666666667
1942,1,0.269,1942
1942,2,-0.056,1942.0833333333333
1942,3,-0.032,1942.1666666666667
1942,4,-0.062,1942.25
1942,5,0.018,1942.3333333333333
1942,6,0.043,1942.4166666666667
1942,7,-0.033,1942.5
1942,8,-0.08,1942.5833333333333
1942,9,-0.049,1942.6666666666667
1942,10,-0.048,1942.75
1942,11,-0.009,1942.8333333333333
1942,12,0.094,1942.9166666666667
1943,1,-0.141,1943
1943,2,0.04,1943.0833333333333
1943,3,-0.111,1943.1666666666667
1943,4,0.053,1943.25
1943,5,0.037,1943.3333333333333
1943,6,-0.019,1943.4166666666667
1943,7,-0.045,1943.5
1943,8,0.056,1943.5833333333333
1943,9,-0.004,1943.6666666666667
1943,10,0.271,1943.75
1943,11,0.16,1943.8333333333333
1943,12,0.174,1943.9166666666667
1944,1,0.268,1944
1944,2,0.165,1944.0833333333333
1944,3,0.192,1944.1666666666667
1944,4,0.096,1944.25
1944,5,0.111,1944.3333333333333
1944,6,0.087,1944.4166666666667
1944,7,0.153,1944.5
1944,8,0.2,1944.5833333333333
1944,9,0.186,1944.6666666666667
1944,10,0.205,1944.75
1944,11,0.041,1944.8333333333333
1944,12,0.059,1944.9166666666667
1945,1,0.031,1945
1945,2,-0.073,1945.0833333333333
1945,3,-0.035,1945.1666666666667
1945,4,0.098,1945.25
1945,5,-0.071,1945.3333333333333
1945,6,-0.023,1945.4166666666667
1945,7,-0.066,1945.5
1945,8,0.267,1945.5833333333333
1945,9,0.069,1945.6666666666667
1945,10,0.216,1945.75
1945,11,0.008,1945.8333333333333
1945,12,-0.196,1945.9166666666667
1946,1,0.047,1946
1946,2,-0.089,1946.0833333333333
1946,3,-0.001,1946.1666666666667
1946,4,0.103,1946.25
1946,5,-0.068,1946.3333333333333
1946,6,-0.246,1946.4166666666667
1946,7,-0.017,1946.5
1946,8,-0.14,1946.5833333333333
1946,9,-0.038,1946.6666666666667
1946,10,0.018,1946.75
1946,11,-0.077,1946.8333333333333
1946,12,-0.309,1946.9166666666667
1947,1,-0.072,1947
1947,2,0.017,1947.0833333333333
1947,3,0.031,1947.1666666666667
1947,4,0.069,1947.25
1947,5,-0.006,1947.3333333333333
1947,6,-0.022,1947.4166666666667
1947,7,0.003,1947.5
1947,8,-0.06,1947.5833333333333
1947,9,-0.034,1947.6666666666667
1947,10,0.104,1947.75
1947,11,0.098,1947.8333333333333
1947,12,-0.109,1947.9166666666667
1948,1,0.06,1948
1948,2,-0.167,1948.0833333333333
1948,3,-0.219,1948.1666666666667
1948,4,-0.083,1948.25
1948,5,0.089,1948.3333333333333
1948,6,0.066,1948.4166666666667
1948,7,-0.1,1948.5
1948,8,-0.005,1948.5833333333333
1948,9,-0.067,1948.6666666666667
1948,10,0.027,1948.75
1948,11,-0.092,1948.8333333333333
1948,12,-0.338,1948.9166666666667
1949,1,0.049,1949
1949,2,-0.199,1949.0833333333333
1949,3,-0.117,1949.1666666666667
1949,4,-0.07,1949.25
1949,5,-0.095,1949.3333333333333
1949,6,-0.247,1949.4166666666667
1949,7,-0.176,1949.5
1949,8,-0.107,1949.5833333333333
1949,9,-0.142,1949.6666666666667
1949,10,-0.049,1949.75
1949,11,-0.082,1949.8333333333333
1949,12,-0.154,1949.9166666666667
1950,1,-0.28,1950
1950,2,-0.338,1950.0833333333333
1950,3,-0.22,1950.1666666666667
1950,4,-0.23,1950.25
1950,5,-0.131,1950.3333333333333
1950,6,-0.062,1950.4166666666667
1950,7,-0.024,1950.5
1950,8,-0.179,1950.5833333333333
1950,9,-0.183,1950.6666666666667
1950,10,-0.156,1950.75
1950,11,-0.343,1950.8333333333333
1950,12,-0.269,1950.9166666666667
1951,1,-0.371,1951
1951,2,-0.437,1951.0833333333333
1951,3,-0.249,1951.1666666666667
1951,4,-0.109,1951.25
1951,5,0.07,1951.3333333333333
1951,6,0.11,1951.4166666666667
1951,7,0.027,1951.5
1951,8,0.202,1951.5833333333333
1951,9,0.118,1951.6666666666667
1951,10,0.143,1951.75
1951,11,-0.016,1951.8333333333333
1951,12,0.149,1951.9166666666667
1952,1,0.152,1952
1952,2,0.151,1952.0833333333333
1952,3,-0.14,1952.1666666666667
1952,4,0.053,1952.25
1952,5,0.04,1952.3333333333333
1952,6,0.056,1952.4166666666667
1952,7,0.109,1952.5
1952,8,0.087,1952.5833333333333
1952,9,0.097,1952.6666666666667
1952,10,0.014,1952.75
1952,11,-0.066,1952.8333333333333
1952,12,-0.013,1952.9166666666667
1953,1,0.028,1953
1953,2,0.167,1953.0833333333333
1953,3,0.042,1953.1666666666667
1953,4,0.264,1953.25
1953,5,0.161,1953.3333333333333
1953,6,0.218,1953.4166666666667
1953,7,0.089,1953.5
1953,8,0.115,1953.5833333333333
1953,9,0.125,1953.6666666666667
1953,10,0.088,1953.75
1953,11,-0.019,1953.8333333333333
1953,12,0.033,1953.9166666666667
1954,1,-0.231,1954
1954,2,-0.08,1954.0833333333333
1954,3,-0.148,1954.1666666666667
1954,4,-0.061,1954.25
1954,5,-0.118,1954.3333333333333
1954,6,-0.094,1954.4166666666667
1954,7,-0.141,1954.5
1954,8,-0.092,1954.5833333333333
1954,9,-0.11,1954.6666666666667
1954,10,0.043,1954.75
1954,11,0.096,1954.8333333333333
1954,12,-0.18,1954.9166666666667
1955,1,0.134,1955
1955,2,-0.199,1955.0833333333333
1955,3,-0.361,1955.1666666666667
1955,4,-0.182,1955.25
1955,5,-0.233,1955.3333333333333
1955,6,-0.126,1955.4166666666667
1955,7,-0.149,1955.5
1955,8,0.029,1955.5833333333333
1955,9,-0.126,1955.6666666666667
1955,10,-0.089,1955.75
1955,11,-0.298,1955.8333333333333
1955,12,-0.334,1955.9166666666667
1956,1,-0.202,1956
1956,2,-0.218,1956.0833333333333
1956,3,-0.299,1956.1666666666667
1956,4,-0.276,1956.25
1956,5,-0.281,1956.3333333333333
1956,6,-0.208,1956.4166666666667
1956,7,-0.127,1956.5
1956,8,-0.244,1956.5833333333333
1956,9,-0.219,1956.6666666666667
1956,10,-0.28,1956.75
1956,11,-0.143,1956.8333333333333
1956,12,-0.108,1956.9166666666667
1957,1,-0.166,1957
1957,2,-0.105,1957.0833333333333
1957,3,-0.159,1957.1666666666667
1957,4,-0.065,1957.25
1957,5,0.089,1957.3333333333333
1957,6,0.132,1957.4166666666667
1957,7,0.016,1957.5
1957,8,0.147,1957.5833333333333
1957,9,0.078,1957.6666666666667
1957,10,0.025,1957.75
1957,11,0.035,1957.8333333333333
1957,12,0.065,1957.9166666666667
1958,1,0.283,1958
1958,2,0.173,1958.0833333333333
1958,3,0.041,1958.1666666666667
1958,4,-0.035,1958.25
1958,5,0.034,1958.3333333333333
1958,6,-0.12,1958.4166666666667
1958,7,0.036,1958.5
1958,8,-0.049,1958.5833333333333
1958,9,-0.059,1958.6666666666667
1958,10,0.025,1958.75
1958,11,0.023,1958.8333333333333
1958,12,-0.016,1958.9166666666667
1959,1,0.023,1959
1959,2,-0.008,1959.0833333333333
1959,3,0.037,1959.1666666666667
1959,4,0.085,1959.25
1959,5,-0.004,1959.3333333333333
1959,6,0.075,1959.4166666666667
1959,7,0.003,1959.5
1959,8,0.038,1959.5833333333333
1959,9,-0.07,1959.6666666666667
1959,10,-0.005,1959.75
1959,11,-0.11,1959.8333333333333
1959,12,-0.072,1959.9166666666667
1960,1,-0.056,1960
1960,2,0.092,1960.0833333333333
1960,3,-0.393,1960.1666666666667
1960,4,-0.224,1960.25
1960,5,-0.134,1960.3333333333333
1960,6,-0.024,1960.4166666666667
1960,7,-0.015,1960.5
1960,8,0.055,1960.5833333333333
1960,9,0.079,1960.6666666666667
1960,10,0.047,1960.75
1960,11,-0.141,1960.8333333333333
1960,12,0.145,1960.9166666666667
1961,1,-0.013,1961
1961,2,0.138,1961.0833333333333
1961,3,0.002,1961.1666666666667
1961,4,0.116,1961.25
1961,5,0.116,1961.3333333333333
1961,6,0.109,1961.4166666666667
1961,7,0.024,1961.5
1961,8,0.035,1961.5833333333333
1961,9,0.001,1961.6666666666667
1961,10,-0.021,1961.75
1961,11,0.016,1961.8333333333333
1961,12,-0.188,1961.9166666666667
1962,1,-0.006,1962
1962,2,0.12,1962.0833333333333
1962,3,0.068,1962.1666666666667
1962,4,0.03,1962.25
1962,5,-0.094,1962.3333333333333
1962,6,-0.018,1962.4166666666667
1962,7,-0.024,1962.5
1962,8,-0.037,1962.5833333333333
1962,9,-0.047,1962.6666666666667
1962,10,0.022,1962.75
1962,11,0.043,1962.8333333333333
1962,12,-0.068,1962.9166666666667
1963,1,-0.049,1963
1963,2,0.108,1963.0833333333333
1963,3,-0.249,1963.1666666666667
1963,4,-0.107,1963.25
1963,5,-0.069,1963.3333333333333
1963,6,-0.012,1963.4166666666667
1963,7,0.134,1963.5
1963,8,0.208,1963.5833333333333
1963,9,0.19,1963.6666666666667
1963,10,0.141,1963.75
1963,11,0.135,1963.8333333333333
1963,12,0.006,1963.9166666666667
1964,1,-0.137,1964
1964,2,-0.15,1964.0833333333333
1964,3,-0.328,1964.1666666666667
1964,4,-0.364,1964.25
1964,5,-0.277,1964.3333333333333
1964,6,-0.071,1964.4166666666667
1964,7,-0.129,1964.5
1964,8,-0.268,1964.5833333333333
1964,9,-0.352,1964.6666666666667
1964,10,-0.245,1964.75
1964,11,-0.253,1964.8333333333333
1964,12,-0.3,1964.9166666666667
1965,1,-0.099,1965
1965,2,-0.216,1965.0833333333333
1965,3,-0.185,1965.1666666666667
1965,4,-0.245,1965.25
1965,5,-0.146,1965.3333333333333
1965,6,-0.16,1965.4166666666667
1965,7,-0.195,1965.5
1965,8,-0.081,1965.5833333333333
1965,9,-0.18,1965.6666666666667
1965,10,-0.035,1965.75
1965,11,-0.073,1965.8333333333333
1965,12,-0.079,1965.9166666666667
1966,1,-0.184,1966
1966,2,-0.084,1966.0833333333333
1966,3,-0.105,1966.1666666666667
1966,4,-0.114,1966.25
1966,5,-0.163,1966.3333333333333
1966,6,0.001,1966.4166666666667
1966,7,0.076,1966.5
1966,8,-0.038,1966.5833333333333
1966,9,-0.023,1966.6666666666667
1966,10,-0.141,1966.75
1966,11,-0.05,1966.8333333333333
1966,12,-0.061,1966.9166666666667
1967,1,-0.154,1967
1967,2,-0.28,1967.0833333333333
1967,3,-0.022,1967.1666666666667
1967,4,-0.063,1967.25
1967,5,0.17,1967.3333333333333
1967,6,-0.02,1967.4166666666667
1967,7,0.044,1967.5
1967,8,-0.02,1967.5833333333333
1967,9,-0.067,1967.6666666666667
1967,10,0.057,1967.75
1967,11,-0.049,1967.8333333333333
1967,12,-0.048,1967.9166666666667
1968,1,-0.237,1968
1968,2,-0.194,1968.0833333333333
1968,3,0.09,1968.1666666666667
1968,4,-0.097,1968.25
1968,5,-0.165,1968.3333333333333
1968,6,-0.055,1968.4166666666667
1968,7,-0.132,1968.5
1968,8,-0.07,1968.5833333333333
1968,9,-0.195,1968.6666666666667
1968,10,0.075,1968.75
1968,11,-0.07,1968.8333333333333
1968,12,-0.108,1968.9166666666667
1969,1,-0.083,1969
1969,2,-0.131,1969.0833333333333
1969,3,-0.03,1969.1666666666667
1969,4,0.112,1969.25
1969,5,0.167,1969.3333333333333
1969,6,0.076,1969.4166666666667
1969,7,-0.067,1969.5
1969,8,0.03,1969.5833333333333
1969,9,0.048,1969.6666666666667
1969,10,0.058,1969.75
1969,11,0.109,1969.8333333333333
1969,12,0.241,1969.9166666666667
1970,1,0.087,1970
1970,2,0.128,1970.0833333333333
1970,3,-0.018,1970.1666666666667
1970,4,0.01,1970.25
1970,5,-0.071,1970.3333333333333
1970,6,-0.01,1970.4166666666667
1970,7,-0.054,1970.5
1970,8,-0.136,1970.5833333333333
1970,9,0.05,1970.6666666666667
1970,10,-0.003,1970.75
1970,11,-0.025,1970.8333333333333
1970,12,-0.158,1970.9166666666667
1971,1,-0.095,1971
1971,2,-0.231,1971.0833333333333
1971,3,-0.254,1971.1666666666667
1971,4,-0.169,1971.25
1971,5,-0.2,1971.3333333333333
1971,6,-0.176,1971.4166666666667
1971,7,-0.138,1971.5
1971,8,-0.146,1971.5833333333333
1971,9,-0.075,1971.6666666666667
1971,10,-0.117,1971.75
1971,11,-0.064,1971.8333333333333
1971,12,-0.181,1971.9166666666667
1972,1,-0.352,1972
1972,2,-0.271,1972.0833333333333
1972,3,-0.093,1972.1666666666667
1972,4,-0.088,1972.25
1972,5,-0.087,1972.3333333333333
1972,6,0.012,1972.4166666666667
1972,7,-0.05,1972.5
1972,8,0.08,1972.5833333333333
1972,9,-0.038,1972.6666666666667
1972,10,-0.019,1972.75
1972,11,-0.031,1972.8333333333333
1972,12,0.11,1972.9166666666667
1973,1,0.105,1973
1973,2,0.195,1973.0833333333333
1973,3,0.127,1973.1666666666667
1973,4,0.181,1973.25
1973,5,0.147,1973.3333333333333
1973,6,0.118,1973.4166666666667
1973,7,0.021,1973.5
1973,8,-0.012,1973.5833333333333
1973,9,-0.029,1973.6666666666667
1973,10,0.007,1973.75
1973,11,-0.034,1973.8333333333333
1973,12,-0.124,1973.9166666666667
1974,1,-0.336,1974
1974,2,-0.455,1974.0833333333333
1974,3,-0.243,1974.1666666666667
1974,4,-0.203,1974.25
1974,5,-0.166,1974.3333333333333
1974,6,-0.08,1974.4166666666667
1974,7,-0.128,1974.5
1974,8,0.07,1974.5833333333333
1974,9,-0.096,1974.6666666666667
1974,10,-0.14,1974.75
1974,11,-0.134,1974.8333333333333
1974,12,-0.226,1974.9166666666667
1975,1,-0.116,1975
1975,2,-0.027,1975.0833333333333
1975,3,-0.017,1975.1666666666667
1975,4,-0.045,1975.25
1975,5,0.026,1975.3333333333333
1975,6,-0.054,1975.4166666666667
1975,7,-0.119,1975.5
1975,8,-0.254,1975.5833333333333
1975,9,-0.137,1975.6666666666667
1975,10,-0.138,1975.75
1975,11,-0.304,1975.8333333333333
1975,12,-0.284,1975.9166666666667
1976,1,-0.202,1976
1976,2,-0.289,1976.0833333333333
1976,3,-0.388,1976.1666666666667
1976,4,-0.211,1976.25
1976,5,-0.4,1976.3333333333333
1976,6,-0.278,1976.4166666666667
1976,7,-0.124,1976.5
1976,8,-0.239,1976.5833333333333
1976,9,-0.148,1976.6666666666667
1976,10,-0.29,1976.75
1976,11,-0.177,1976.8333333333333
1976,12,-0.051,1976.9166666666667
1977,1,0.098,1977
1977,2,0.078,1977.0833333333333
1977,3,0.034,1977.1666666666667
1977,4,0.086,1977.25
1977,5,0.148,1977.3333333333333
1977,6,0.169,1977.4166666666667
1977,7,0.107,1977.5
1977,8,0.093,1977.5833333333333
1977,9,-0.038,1977.6666666666667
1977,10,-0.058,1977.75
1977,11,0.085,1977.8333333333333
1977,12,-0.095,1977.9166666666667
1978,1,-0.032,1978
1978,2,0.009,1978.0833333333333
1978,3,0.022,1978.1666666666667
1978,4,0.02,1978.25
1978,5,-0.034,1978.3333333333333
1978,6,-0.149,1978.4166666666667
1978,7,-0.058,1978.5
1978,8,-0.288,1978.5833333333333
1978,9,-0.023,1978.6666666666667
1978,10,-0.123,1978.75
1978,11,0.08,1978.8333333333333
1978,12,-0.054,1978.9166666666667
1979,1,0,1979
1979,2,-0.233,1979.0833333333333
1979,3,0.006,1979.1666666666667
1979,4,0.025,1979.25
1979,5,-0.112,1979.3333333333333
1979,6,-0.006,1979.4166666666667
1979,7,-0.05,1979.5
1979,8,0.047,1979.5833333333333
1979,9,0.096,1979.6666666666667
1979,10,0.107,1979.75
1979,11,0.16,1979.8333333333333
1979,12,0.327,1979.9166666666667
1980,1,0.171,1980
1980,2,0.304,1980.0833333333333
1980,3,0.174,1980.1666666666667
1980,4,0.199,1980.25
1980,5,0.181,1980.3333333333333
1980,6,0.056,1980.4166666666667
1980,7,0.165,1980.5
1980,8,0.114,1980.5833333333333
1980,9,0.086,1980.6666666666667
1980,10,0.039,1980.75
1980,11,0.163,1980.8333333333333
1980,12,0.028,1980.9166666666667
1981,1,0.392,1981
1981,2,0.233,1981.0833333333333
1981,3,0.263,1981.1666666666667
1981,4,0.085,1981.25
1981,5,0.077,1981.3333333333333
1981,6,0.207,1981.4166666666667
1981,7,0.227,1981.5
1981,8,0.236,1981.5833333333333
1981,9,0.111,1981.6666666666667
1981,10,0.015,1981.75
1981,11,0.094,1981.8333333333333
1981,12,0.295,1981.9166666666667
1982,1,-0.055,1982
1982,2,0.015,1982.0833333333333
1982,3,-0.197,1982.1666666666667
1982,4,-0.05,1982.25
1982,5,0.001,1982.3333333333333
1982,6,-0.077,1982.4166666666667
1982,7,0.014,1982.5
1982,8,-0.058,1982.5833333333333
1982,9,0.011,1982.6666666666667
1982,10,0.046,1982.75
1982,11,0.004,1982.8333333333333
1982,12,0.241,1982.9166666666667
1983,1,0.348,1983
1983,2,0.259,1983.0833333333333
1983,3,0.188,1983.1666666666667
1983,4,0.116,1983.25
1983,5,0.191,1983.3333333333333
1983,6,0.111,1983.4166666666667
1983,7,0.079,1983.5
1983,8,0.238,1983.5833333333333
1983,9,0.269,1983.6666666666667
1983,10,0.049,1983.75
1983,11,0.201,1983.8333333333333
1983,12,0.077,1983.9166666666667
1984,1,0.117,1984
1984,2,-0.044,1984.0833333333333
