Year,Month,Anomaly,Year_num
1861,12,-0.3508542,1861.9166666666667
1862,1,-0.8248371,1862
1862,2,-0.7155356,1862.0833333333333
1862,3,-0.5353963,1862.1666666666667
1862,4,-0.5220845,1862.25
1862,5,-0.3478659,1862.3333333333333
1862,6,-0.3066114,1862.4166666666667
1862,7,-0.3448706,1862.5
1862,8,-0.4561808,1862.5833333333333
1862,9,-0.3624242,1862.6666666666667
1862,10,-0.4486703,1862.75
1862,11,-0.6777555,1862.8333333333333
1862,12,-0.8945406,1862.9166666666667
1863,1,-0.07634223,1863
1863,2,-0.2495331,1863.0833333333333
1863,3,-0.3549987,1863.1666666666667
1863,4,-0.2882721,1863.25
1863,5,-0.3840041,1863.3333333333333
1863,6,-0.369129,1863.4166666666667
1863,7,-0.3123347,1863.5
1863,8,-0.2973824,1863.5833333333333
1863,9,-0.3520411,1863.6666666666667
1863,10,-0.5043272,1863.75
1863,11,-0.440558,1863.8333333333333
1863,12,-0.5031958,1863.9166666666667
1864,1,-0.8532364,1864
1864,2,-0.5934415,1864.0833333333333
1864,3,-0.4993969,1864.1666666666667
1864,4,-0.5435886,1864.25
1864,5,-0.3234707,1864.3333333333333
1864,6,-0.1125448,1864.4166666666667
1864,7,-0.2596058,1864.5
1864,8,-0.3079488,1864.5833333333333
1864,9,-0.4425317,1864.6666666666667
1864,10,-0.6029094,1864.75
1864,11,-0.4562387,1864.8333333333333
1864,12,-0.5903272,1864.9166666666667
1865,1,-0.176097,1865
1865,2,-0.4666804,1865.0833333333333
1865,3,-0.6612211,1865.1666666666667
1865,4,-0.4481533,1865.25
1865,5,-0.3776728,1865.3333333333333
1865,6,-0.1958778,1865.4166666666667
1865,7,-0.2156023,1865.5
1865,8,-0.2117798,1865.5833333333333
1865,9,-0.1709305,1865.6666666666667
1865,10,-0.2694255,1865.75
1865,11,-0.3370523,1865.8333333333333
1865,12,-0.4605614,1865.9166666666667
1866,1,-0.1320992,1866
1866,2,-0.4010887,1866.0833333333333
1866,3,-0.6821522,1866.1666666666667
1866,4,-0.4543501,1866.25
1866,5,-0.5719213,1866.3333333333333
1866,6,-0.0985114,1866.4166666666667
1866,7,-0.00851037,1866.5
1866,8,-0.2494715,1866.5833333333333
1866,9,-0.3777526,1866.6666666666667
1866,10,-0.4206272,1866.75
1866,11,-0.2982908,1866.8333333333333
1866,12,-0.4003524,1866.9166666666667
1867,1,-0.4051875,1867
1867,2,-0.3535976,1867.0833333333333
1867,3,-0.6812089,1867.1666666666667
1867,4,-0.4213023,1867.25
1867,5,-0.5743617,1867.3333333333333
1867,6,-0.3502319,1867.4166666666667
1867,7,-0.253011,1867.5
1867,8,-0.3304771,1867.5833333333333
1867,9,-0.1478936,1867.6666666666667
1867,10,-0.1252554,1867.75
1867,11,-0.1956604,1867.8333333333333
1867,12,-0.4453726,1867.9166666666667
1868,1,-0.6848776,1868
1868,2,-0.6932755,1868.0833333333333
1868,3,-0.3346561,1868.1666666666667
1868,4,-0.362994,1868.25
1868,5,-0.2855956,1868.3333333333333
1868,6,-0.2976469,1868.4166666666667
1868,7,-0.05962198,1868.5
1868,8,-0.1932709,1868.5833333333333
1868,9,-0.3447737,1868.6666666666667
1868,10,-0.229669,1868.75
1868,11,-0.4231808,1868.8333333333333
1868,12,-0.3139664,1868.9166666666667
1869,1,-0.335691,1869
1869,2,0.1313165,1869.0833333333333
1869,3,-0.6257712,1869.1666666666667
1869,4,-0.4056993,1869.25
1869,5,-0.3099707,1869.3333333333333
1869,6,-0.3845138,1869.4166666666667
1869,7,-0.4170702,1869.5
1869,8,-0.1679392,1869.5833333333333
1869,9,-0.1716275,1869.6666666666667
1869,10,-0.2934824,1869.75
1869,11,-0.2818132,1869.8333333333333
1869,12,-0.5365831,1869.9166666666667
1870,1,-0.2110668,1870
1870,2,-0.4544139,1870.0833333333333
1870,3,-0.4983347,1870.1666666666667
1870,4,-0.3329407,1870.25
1870,5,-0.2977442,1870.3333333333333
