Year,Month,Anomaly,Year_num
1863,4,-0.252,1863.25
1863,5,-0.227,1863.3333333333333
1863,6,-0.373,1863.4166666666667
1863,7,-0.402,1863.5
1863,8,-0.413,1863.5833333333333
1863,9,-0.532,1863.6666666666667
1863,10,-0.514,1863.75
1863,11,-0.399,1863.8333333333333
1863,12,-0.425,1863.9166666666667
1864,1,-0.59,1864
1864,2,-0.422,1864.0833333333333
1864,3,-0.392,1864.1666666666667
1864,4,-0.398,1864.25
1864,5,-0.146,1864.3333333333333
1864,6,-0.134,1864.4166666666667
1864,7,-0.246,1864.5
1864,8,-0.382,1864.5833333333333
1864,9,-0.522,1864.6666666666667
1864,10,-0.369,1864.75
1864,11,-0.404,1864.8333333333333
1864,12,-0.454,1864.9166666666667
1865,1,0.073,1865
1865,2,-0.331,1865.0833333333333
1865,3,-0.438,1865.1666666666667
1865,4,-0.384,1865.25
1865,5,-0.283,1865.3333333333333
1865,6,-0.306,1865.4166666666667
1865,7,-0.248,1865.5
1865,8,-0.247,1865.5833333333333
1865,9,-0.248,1865.6666666666667
1865,10,-0.229,1865.75
1865,11,-0.177,1865.8333333333333
1865,12,-0.489,1865.9166666666667
1866,1,0.014,1866
1866,2,-0.387,1866.0833333333333
1866,3,-0.478,1866.1666666666667
1866,4,-0.525,1866.25
1866,5,-0.368,1866.3333333333333
1866,6,-0.291,1866.4166666666667
1866,7,0.048,1866.5
1866,8,-0.271,1866.5833333333333
1866,9,-0.329,1866.6666666666667
1866,10,-0.257,1866.75
1866,11,-0.059,1866.8333333333333
1866,12,0.077,1866.9166666666667
1867,1,-0.178,1867
1867,2,-0.362,1867.0833333333333
1867,3,-0.317,1867.1666666666667
1867,4,-0.156,1867.25
1867,5,-0.403,1867.3333333333333
1867,6,-0.236,1867.4166666666667
1867,7,-0.238,1867.5
1867,8,-0.313,1867.5833333333333
1867,9,-0.171,1867.6666666666667
1867,10,0.008,1867.75
1867,11,0.242,1867.8333333333333
1867,12,-0.168,1867.9166666666667
1868,1,-0.528,1868
1868,2,-0.682,1868.0833333333333
1868,3,-0.337,1868.1666666666667
1868,4,-0.133,1868.25
1868,5,-0.103,1868.3333333333333
1868,6,-0.15,1868.4166666666667
1868,7,0.022,1868.5
1868,8,-0.086,1868.5833333333333
1868,9,-0.276,1868.6666666666667
1868,10,-0.01,1868.75
1868,11,-0.334,1868.8333333333333
1868,12,-0.15,1868.9166666666667
1869,1,-0.221,1869
1869,2,0.025,1869.0833333333333
1869,3,-0.533,1869.1666666666667
1869,4,-0.271,1869.25
1869,5,-0.18,1869.3333333333333
1869,6,-0.202,1869.4166666666667
1869,7,-0.255,1869.5
1869,8,-0.207,1869.5833333333333
1869,9,-0.092,1869.6666666666667
1869,10,-0.219,1869.75
1869,11,-0.2,1869.8333333333333
1869,12,-0.418,1869.9166666666667
1870,1,-0.311,1870
1870,2,-0.494,1870.0833333333333
1870,3,-0.351,1870.1666666666667
1870,4,-0.278,1870.25
1870,5,-0.204,1870.3333333333333
1870,6,-0.109,1870.4166666666667
1870,7,-0.114,1870.5
1870,8,-0.297,1870.5833333333333
1870,9,-0.206,1870.6666666666667
1870,10,-0.325,1870.75
1870,11,-0.326,1870.8333333333333
1870,12,-0.569,1870.9166666666667
1871,1,-0.551,1871
1871,2,-0.608,1871.0833333333333
1871,3,-0.267,1871.1666666666667
1871,4,-0.069,1871.25
1871,5,-0.288,1871.3333333333333
1871,6,-0.238,1871.4166666666667
1871,7,-0.178,1871.5
1871,8,-0.211,1871.5833333333333
1871,9,-0.404,1871.6666666666667
1871,10,-0.25,1871.75
1871,11,-0.538,1871.8333333333333
1871,12,-0.388,1871.9166666666667
1872,1,-0.455,1872
1872,2,-0.415,1872.0833333333333
1872,3,-0.358,1872.1666666666667
1872,4,-0.359,1872.25
1872,5,-0.19,1872.3333333333333
1872,6,-0.282,1872.4166666666667
1872,7,-0.138,1872.5
1872,8,-0.058,1872.5833333333333
1872,9,-0.201,1872.6666666666667
1872,10,-0.206,1872.75
1872,11,-0.429,1872.8333333333333
1872,12,-0.492,1872.9166666666667
1873,1,-0.315,1873
1873,2,-0.09,1873.0833333333333
1873,3,-0.278,1873.1666666666667
1873,4,-0.465,1873.25
1873,5,-0.28,1873.3333333333333
1873,6,-0.228,1873.4166666666667
1873,7,-0.196,1873.5
1873,8,-0.167,1873.5833333333333
1873,9,-0.386,1873.6666666666667
1873,10,-0.249,1873.75
1873,11,-0.342,1873.8333333333333
1873,12,-0.226,1873.9166666666667
1874,1,-0.223,1874
1874,2,-0.279,1874.0833333333333
1874,3,-0.642,1874.1666666666667
1874,4,-0.366,1874.25
1874,5,-0.228,1874.3333333333333
1874,6,-0.341,1874.4166666666667
1874,7,-0.289,1874.5
1874,8,-0.199,1874.5833333333333
1874,9,-0.183,1874.6666666666667
1874,10,-0.323,1874.75
